split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
train,2025-08-06,NIFTY,ALPHA,CE,24500.0,17,154.04,115.53,211.81,210.75,TARGET,112.07,539.63,71650.3
train,2025-08-06,NIFTY,GAMMA,PE,24700.0,22,116.03,87.02,159.54,113.13,THESIS_BROKEN,109.83,382.08,-5271.13
train,2025-08-06,NIFTY,ALPHA,CE,24450.0,19,133.98,100.48,184.22,183.3,TARGET,109.59,525.23,69648.16
train,2025-08-07,SENSEX,ALPHA,CE,79900.0,23,433.93,325.45,596.65,507.95,THESIS_BROKEN,106.37,463.96,33478.64
train,2025-08-07,NIFTY,ALPHA,CE,24300.0,27,98.25,73.69,135.1,73.32,STOP,113.22,308.73,-50908.13
train,2025-08-07,NIFTY,ALPHA,PE,24600.0,30,87.12,65.34,119.79,65.01,STOP,111.9,304.52,-50156.5
train,2025-08-08,SENSEX,ALPHA,CE,79800.0,21,454.74,341.06,625.27,576.85,THESIS_BROKEN,102.8,480.22,50703.71
train,2025-08-08,NIFTY,ALPHA,CE,24300.0,13,202.84,152.13,278.9,238.8,THESIS_BROKEN,112.68,470.73,34477.59
train,2025-08-08,NIFTY,ALPHA,CE,24300.0,13,198.62,148.96,273.1,214.22,THESIS_BROKEN,110.83,424.72,14681.76
train,2025-08-11,SENSEX,ALPHA,CE,79900.0,28,355.3,266.48,488.54,486.09,TARGET,106.11,536.63,72602.36
train,2025-08-11,NIFTY,ALPHA,CE,24300.0,14,180.4,135.3,248.05,246.81,TARGET,108.92,521.29,69100.03
train,2025-08-11,NIFTY,ALPHA,PE,24600.0,19,136.71,102.53,187.97,187.03,TARGET,111.33,535.43,71067.27
train,2025-08-12,SENSEX,ALPHA,PE,81200.0,40,244.64,183.48,336.38,334.7,TARGET,104.76,528.24,71413.48
train,2025-08-12,NIFTY,GAMMA,PE,24750.0,20,130.37,97.78,179.26,120.0,THESIS_BROKEN,111.69,369.26,-16043.45
train,2025-08-12,NIFTY,ALPHA,CE,24450.0,17,155.94,116.95,214.41,213.34,TARGET,113.15,545.96,72530.91
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,23,115.9,86.92,159.36,158.56,TARGET,113.65,548.86,72933.26
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,25,103.0,77.25,141.63,140.92,TARGET,110.59,531.03,70455.28
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,23,114.05,85.54,156.82,102.44,THESIS_BROKEN,112.22,362.94,-20507.15
train,2025-08-13,NIFTY,ALPHA,PE,24750.0,27,97.15,72.86,133.58,132.92,TARGET,112.22,540.5,71769.54
train,2025-08-14,NIFTY,ALPHA,CE,24550.0,29,88.97,66.73,122.33,66.39,STOP,110.76,300.91,-49513.67
train,2025-08-22,BANKEX,GAMMA,PE,61900.0,22,290.09,217.57,398.88,372.13,THESIS_BROKEN,102.98,486.49,53555.61
train,2025-08-14,NIFTY,ALPHA,PE,24750.0,26,101.38,76.03,139.39,75.65,STOP,112.65,306.91,-50581.67
train,2025-08-22,BANKEX,ALPHA,CE,61300.0,13,496.67,372.5,682.92,440.93,THESIS_BROKEN,103.92,347.7,-22189.34
train,2025-08-14,NIFTY,ALPHA,PE,24750.0,27,97.46,73.09,134.01,72.73,STOP,112.5,306.45,-50498.16
train,2025-08-18,NIFTY,ALPHA,PE,25100.0,17,155.28,116.46,213.5,184.37,THESIS_BROKEN,112.78,475.06,36511.47
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,14,190.08,142.56,261.36,187.96,THESIS_BROKEN,113.5,402.61,-2746.84
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,14,181.54,136.16,249.62,221.09,THESIS_BROKEN,109.46,469.42,40943.37
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,14,186.87,140.15,256.94,191.39,THESIS_BROKEN,111.98,409.53,4224.75
train,2025-08-19,SENSEX,ALPHA,PE,81600.0,47,208.56,156.42,286.77,285.34,TARGET,104.9,529.1,71535.58
train,2025-08-19,SENSEX,ALPHA,PE,81600.0,50,198.26,148.7,272.61,147.95,STOP,105.82,302.45,-50717.76
train,2025-08-19,SENSEX,ALPHA,PE,81700.0,43,231.44,173.58,318.23,232.28,THESIS_BROKEN,106.14,400.08,218.54
train,2025-08-19,SENSEX,ALPHA,CE,81400.0,47,208.65,156.49,286.89,155.7,STOP,104.93,299.45,-50172.14
train,2025-08-19,NIFTY,ALPHA,PE,25100.0,21,124.61,93.46,171.34,170.48,TARGET,112.01,539.25,71596.07
train,2025-08-19,NIFTY,ALPHA,PE,25100.0,21,121.84,91.38,167.52,166.69,TARGET,110.04,527.77,70002.32
train,2025-08-21,FINNIFTY,BETA,CE,26500.0,21,228.8,171.6,314.6,237.26,THESIS_BROKEN,110.17,406.33,6588.01
train,2025-08-21,NIFTY,ALPHA,PE,25250.0,24,107.98,80.98,148.47,147.72,TARGET,111.13,534.26,70902.21
train,2025-08-21,BANKNIFTY,GAMMA,PE,56100.0,43,305.01,228.76,419.39,362.88,THESIS_BROKEN,112.21,473.08,36739.89
train,2025-08-21,NIFTY,ALPHA,CE,25000.0,29,89.67,67.25,123.3,88.41,THESIS_BROKEN,111.46,392.86,-3258.41
train,2025-08-22,SENSEX,ALPHA,CE,81300.0,25,396.04,297.03,544.56,419.84,THESIS_BROKEN,105.72,419.23,11373.17
train,2025-08-22,SENSEX,ALPHA,CE,81300.0,25,394.37,295.78,542.26,413.02,THESIS_BROKEN,105.38,412.82,8808.05
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,29,335.85,251.89,461.8,304.27,THESIS_BROKEN,104.37,356.22,-18777.57
train,2025-08-25,SENSEX,ALPHA,CE,81300.0,29,341.44,256.08,469.48,467.13,TARGET,105.72,534.23,72261.76
train,2025-08-25,NIFTY,ALPHA,CE,24800.0,17,150.3,112.73,206.67,205.63,TARGET,109.92,527.1,69909.57
train,2025-08-25,FINNIFTY,ALPHA,CE,26200.0,26,189.2,141.9,260.15,258.85,TARGET,112.23,540.59,71782.4
train,2025-08-25,FINNIFTY,ALPHA,CE,26200.0,24,205.92,154.44,283.14,241.34,THESIS_BROKEN,112.65,468.54,33419.37
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,33,296.03,222.02,407.04,405.01,TARGET,104.62,527.39,71292.66
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,34,287.06,215.29,394.7,392.73,TARGET,104.55,526.91,71225.83
train,2025-08-25,NIFTY,ALPHA,PE,25100.0,21,125.97,94.48,173.21,147.61,THESIS_BROKEN,112.96,470.06,33494.07
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,44,224.8,168.6,309.09,167.75,STOP,105.63,301.83,-50604.41
train,2025-08-26,SENSEX,ALPHA,CE,80800.0,47,209.31,156.98,287.8,286.36,TARGET,105.19,530.92,71792.31
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,48,207.94,155.96,285.92,284.49,TARGET,106.38,538.33,72842.7
train,2025-08-26,NIFTY,GAMMA,PE,24900.0,22,121.04,90.78,166.44,165.6,TARGET,113.56,548.35,72860.97
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,51,195.1,146.32,268.26,266.92,TARGET,106.12,536.71,72613.28
train,2025-08-26,FINNIFTY,ALPHA,CE,25900.0,29,167.2,125.4,229.9,228.75,TARGET,110.96,533.2,70754.42
train,2025-08-26,FINNIFTY,ALPHA,CE,25900.0,29,168.48,126.36,231.65,125.73,STOP,111.63,303.68,-50006.22
train,2025-08-26,NIFTY,ALPHA,CE,24650.0,20,128.7,96.52,176.96,176.08,TARGET,110.56,530.81,70425.16
train,2025-08-26,NIFTY,ALPHA,CE,24650.0,21,123.02,92.27,169.16,91.81,STOP,110.88,301.27,-49579.46
train,2025-08-28,NIFTY,BETA,CE,24500.0,22,118.32,88.74,162.68,161.87,TARGET,111.55,536.53,71217.8
train,2025-08-28,NIFTY,ALPHA,PE,24700.0,27,96.27,72.2,132.37,131.71,TARGET,111.4,535.82,71119.04
train,2025-08-29,NIFTY,ALPHA,CE,24400.0,15,176.35,132.26,242.48,174.03,THESIS_BROKEN,112.96,399.59,-3129.86
train,2025-08-29,NIFTY,ALPHA,CE,24400.0,15,167.55,125.66,230.38,202.28,THESIS_BROKEN,108.5,460.63,38503.81
train,2025-08-29,NIFTY,ALPHA,CE,24400.0,1,164.38,123.29,226.03,122.67,STOP,29.15,41.27,-3198.85
train,2025-09-05,BANKEX,ALPHA,PE,60700.0,10,614.2,460.65,844.52,694.46,DAYLIGHT,100.0,416.26,23563.02
train,2025-09-01,NIFTY,ALPHA,CE,24400.0,18,143.7,107.78,197.59,196.61,TARGET,110.98,533.33,70772.09
train,2025-09-01,NIFTY,ALPHA,CE,24400.0,18,141.33,106.0,194.33,176.26,THESIS_BROKEN,109.53,480.59,46573.82
train,2025-09-02,NIFTY,GAMMA,PE,24700.0,27,97.77,73.33,134.43,133.76,TARGET,112.78,543.76,72224.92
train,2025-09-03,SENSEX,ALPHA,CE,79900.0,30,331.89,248.92,456.35,454.07,TARGET,106.18,537.06,72663.41
train,2025-09-03,SENSEX,ALPHA,CE,79900.0,31,321.77,241.33,442.44,440.22,TARGET,106.33,538.01,72796.1
train,2025-09-03,NIFTY,ALPHA,PE,24700.0,17,149.73,112.3,205.88,173.23,THESIS_BROKEN,109.59,447.76,29401.96
train,2025-09-03,NIFTY,ALPHA,PE,24700.0,18,142.08,106.56,195.35,150.15,THESIS_BROKEN,109.99,412.85,10370.99
train,2025-09-03,SENSEX,ALPHA,PE,80600.0,35,279.18,209.38,383.87,208.34,STOP,104.64,298.46,-49992.45
train,2025-09-03,NIFTY,ALPHA,PE,24800.0,17,149.6,112.2,205.7,145.32,THESIS_BROKEN,109.51,379.42,-5946.25
train,2025-09-04,SENSEX,ALPHA,CE,80800.0,38,259.03,194.27,356.16,250.49,THESIS_BROKEN,105.24,382.39,-6975.56
train,2025-09-04,SENSEX,GAMMA,PE,81200.0,40,247.46,185.59,340.25,338.55,TARGET,105.7,534.04,72236.05
train,2025-09-04,NIFTY,BETA,CE,24700.0,15,167.99,125.99,230.99,162.43,THESIS_BROKEN,108.72,374.53,-6736.28
train,2025-09-04,NIFTY,GAMMA,PE,24850.0,19,136.18,102.14,187.25,186.31,TARGET,111.01,533.47,70792.57
train,2025-09-09,NIFTY,ALPHA,PE,24950.0,26,99.31,74.48,136.55,103.78,THESIS_BROKEN,110.83,412.23,8194.42
train,2025-09-11,SENSEX,ALPHA,PE,81800.0,42,236.9,177.67,325.73,176.78,STOP,106.12,303.47,-50903.97
train,2025-09-11,NIFTY,ALPHA,CE,24900.0,16,164.34,123.25,225.97,188.6,DAYLIGHT,112.44,458.23,28544.03
train,2025-09-15,NIFTY,ALPHA,PE,25200.0,27,98.56,73.92,135.52,105.97,THESIS_BROKEN,113.5,435.69,14451.0
train,2025-09-23,BANKEX,ALPHA,CE,61900.0,13,491.13,368.35,675.3,466.51,THESIS_BROKEN,103.03,366.5,-10072.21
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,29,90.95,68.21,125.05,97.71,THESIS_BROKEN,112.7,431.72,14160.76
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,26,102.08,76.56,140.36,76.18,STOP,113.27,308.88,-50932.61
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,25,106.35,79.76,146.23,145.5,TARGET,113.42,547.5,72744.13
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,30,86.06,64.55,118.34,87.41,THESIS_BROKEN,110.82,401.29,2518.08
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,28,354.46,265.85,487.39,484.95,TARGET,105.91,535.43,72431.41
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,28,348.57,261.43,479.28,476.88,TARGET,104.55,526.91,71225.83
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,29,337.88,253.41,464.58,462.26,TARGET,104.87,528.9,71506.98
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,30,329.3,246.97,452.78,450.52,TARGET,105.53,533.05,72094.67
train,2025-09-24,BANKEX,ALPHA,CE,61900.0,18,362.6,271.95,498.58,388.5,THESIS_BROKEN,104.8,418.98,13458.85
train,2025-09-17,NIFTY,ALPHA,CE,25200.0,13,196.68,147.51,270.44,227.81,DAYLIGHT,109.97,450.15,29787.0
train,2025-09-18,NIFTY,ALPHA,CE,25300.0,14,179.08,134.31,246.24,245.0,TARGET,108.3,517.65,68594.07
train,2025-09-25,BANKEX,ALPHA,PE,62500.0,30,217.27,162.95,298.75,162.14,STOP,104.69,298.63,-50022.81
train,2025-09-25,BANKEX,ALPHA,CE,61900.0,30,216.92,162.69,298.26,161.88,STOP,104.57,298.18,-49941.85
train,2025-09-18,NIFTY,ALPHA,PE,25500.0,26,98.91,74.18,136.0,73.81,STOP,110.48,300.01,-49353.38
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,17,149.91,112.43,206.12,205.09,TARGET,109.69,525.78,69725.26
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,17,148.68,111.51,204.43,152.58,THESIS_BROKEN,108.99,397.21,4475.54
train,2025-09-19,SENSEX,ALPHA,CE,82300.0,19,516.91,387.68,710.75,650.83,THESIS_BROKEN,105.06,489.71,50293.88
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,16,156.95,117.71,215.8,184.77,THESIS_BROKEN,108.43,449.41,32830.36
train,2025-09-19,NIFTY,BETA,CE,25200.0,16,159.72,119.79,219.62,192.98,DAYLIGHT,109.93,468.32,39334.05
train,2025-09-22,SENSEX,ALPHA,PE,82600.0,36,270.6,202.95,372.08,355.91,THESIS_BROKEN,104.38,506.56,60813.34
train,2025-09-22,NIFTY,ALPHA,PE,25400.0,29,90.73,68.05,124.75,124.13,TARGET,112.5,542.07,71988.79
train,2025-09-22,SENSEX,ALPHA,CE,81900.0,19,519.2,389.4,713.9,589.89,THESIS_BROKEN,105.42,446.05,26309.11
train,2025-09-23,SENSEX,ALPHA,CE,81900.0,22,443.04,332.28,609.17,508.64,DAYLIGHT,104.43,445.4,28317.69
train,2025-09-24,SENSEX,ALPHA,PE,82100.0,43,229.72,172.29,315.87,171.43,STOP,105.53,301.47,-50538.52
train,2025-09-25,SENSEX,ALPHA,CE,81400.0,37,267.65,200.74,368.02,199.74,STOP,105.73,302.17,-50666.25
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,35,279.31,209.48,384.05,382.13,TARGET,104.68,527.75,71342.78
train,2025-09-25,SENSEX,ALPHA,CE,81400.0,36,271.04,203.28,372.68,202.26,STOP,104.52,298.07,-49921.6
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,42,235.93,176.95,324.4,176.06,STOP,105.79,302.33,-50696.17
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,43,230.91,173.18,317.5,315.92,TARGET,105.95,535.64,72462.26
train,2025-09-25,FINNIFTY,GAMMA,PE,26500.0,41,120.91,90.68,166.25,165.42,TARGET,112.92,544.6,72340.08
train,2025-09-25,SENSEX,ALPHA,CE,81200.0,48,206.05,154.54,283.32,281.9,TARGET,105.63,533.64,72179.51
train,2025-09-25,SENSEX,ALPHA,CE,81200.0,56,176.66,132.5,242.91,241.69,TARGET,105.65,533.77,72197.5
train,2025-09-26,SENSEX,GAMMA,PE,81000.0,28,348.52,261.39,479.22,361.98,THESIS_BROKEN,104.54,405.63,7025.75
train,2025-09-26,FINNIFTY,GAMMA,PE,26200.0,39,125.75,94.31,172.91,150.1,THESIS_BROKEN,111.97,473.26,37391.02
train,2025-09-29,NIFTY,ALPHA,CE,24550.0,15,177.32,132.99,243.81,177.41,THESIS_BROKEN,113.45,406.89,-420.78
train,2025-09-29,FINNIFTY,GAMMA,PE,26050.0,49,101.38,76.03,139.39,97.76,THESIS_BROKEN,113.09,391.57,-7594.47
train,2025-09-29,NIFTY,ALPHA,CE,24550.0,16,162.71,122.03,223.73,162.58,THESIS_BROKEN,111.56,398.28,-664.64
train,2025-09-30,FINNIFTY,ALPHA,CE,25900.0,36,138.12,103.59,189.91,188.96,TARGET,113.19,546.15,72555.95
train,2025-09-30,FINNIFTY,ALPHA,CE,25900.0,40,124.96,93.72,171.82,170.96,TARGET,113.66,548.91,72938.87
train,2025-09-30,BANKNIFTY,ALPHA,CE,54400.0,59,225.19,168.89,309.64,308.09,TARGET,113.37,547.22,72704.85
train,2025-09-30,NIFTY,ALPHA,PE,24800.0,24,107.49,80.62,147.8,147.06,TARGET,110.75,531.96,70584.18
train,2025-09-30,BANKNIFTY,ALPHA,PE,54900.0,60,220.18,165.13,302.74,164.31,STOP,112.85,307.58,-50703.12
train,2025-09-30,BANKNIFTY,ALPHA,PE,54900.0,68,194.04,145.53,266.81,265.47,TARGET,112.75,543.61,72203.23
train,2025-09-30,NIFTY,ALPHA,CE,24550.0,34,77.4,58.05,106.42,57.76,STOP,112.51,306.45,-50499.01
train,2025-10-01,SENSEX,ALPHA,PE,80600.0,44,226.78,170.08,311.82,310.26,TARGET,106.36,538.16,72819.57
train,2025-10-01,NIFTY,ALPHA,PE,24800.0,18,144.54,108.41,198.74,197.75,TARGET,111.49,536.28,71184.09
train,2025-10-01,NIFTY,ALPHA,PE,24800.0,19,139.48,104.61,191.78,128.31,THESIS_BROKEN,113.13,374.72,-16411.87
train,2025-10-03,SENSEX,GAMMA,PE,81200.0,28,354.82,266.11,487.87,366.96,THESIS_BROKEN,106.0,410.9,6281.5
train,2025-10-03,NIFTY,BETA,CE,24700.0,18,142.03,106.52,195.29,194.32,TARGET,109.97,527.37,69948.13
train,2025-10-03,NIFTY,ALPHA,CE,24700.0,18,145.64,109.23,200.26,199.25,TARGET,112.16,540.18,71726.19
train,2025-10-07,SENSEX,GAMMA,PE,82200.0,34,287.58,215.69,395.43,278.85,THESIS_BROKEN,104.71,380.98,-6425.66
train,2025-10-07,NIFTY,ALPHA,PE,25250.0,36,72.38,54.28,99.52,54.01,STOP,111.63,303.67,-50004.65
train,2025-10-08,SENSEX,ALPHA,CE,81800.0,30,327.05,245.29,449.7,331.29,THESIS_BROKEN,104.98,398.22,2036.75
train,2025-10-15,BANKEX,GAMMA,PE,64100.0,10,613.18,459.89,843.13,693.32,THESIS_BROKEN,99.88,415.61,23524.11
train,2025-10-08,SENSEX,BETA,CE,81700.0,38,261.32,195.99,359.31,195.01,STOP,105.96,302.93,-50803.68
train,2025-10-16,BANKEX,ALPHA,PE,64500.0,12,528.0,396.0,726.0,722.37,TARGET,102.42,513.72,69357.06
train,2025-10-09,NIFTY,ALPHA,PE,25250.0,24,107.93,80.95,148.41,116.12,THESIS_BROKEN,111.11,424.99,14196.0
train,2025-10-09,SENSEX,ALPHA,CE,81800.0,1,198.88,149.16,273.46,272.09,TARGET,13.37,26.31,1424.57
train,2025-10-09,NIFTY,ALPHA,PE,25250.0,23,112.02,84.02,154.03,117.01,THESIS_BROKEN,110.64,411.24,8082.42
train,2025-10-17,BANKEX,ALPHA,PE,66000.0,8,763.58,572.68,1049.92,729.43,THESIS_BROKEN,99.59,353.55,-8647.1
train,2025-10-14,NIFTY,ALPHA,CE,25100.0,18,142.21,106.66,195.54,125.72,THESIS_BROKEN,110.07,349.53,-22720.76
train,2025-10-14,NIFTY,ALPHA,CE,25100.0,22,116.73,87.55,160.51,116.56,THESIS_BROKEN,110.35,392.95,-780.09
train,2025-10-14,SENSEX,GAMMA,PE,82200.0,26,371.49,278.62,510.8,445.26,THESIS_BROKEN,103.71,459.97,37796.98
train,2025-10-15,SENSEX,ALPHA,PE,82500.0,37,264.79,198.59,364.09,362.27,TARGET,104.86,528.85,71498.94
train,2025-10-15,SENSEX,BETA,CE,82300.0,30,327.93,245.95,450.91,448.65,TARGET,105.2,530.95,71795.83
train,2025-10-20,NIFTY,GAMMA,PE,25950.0,28,93.06,69.8,127.96,69.45,STOP,111.63,303.67,-50004.65
train,2025-10-29,BANKEX,ALPHA,CE,65400.0,17,378.71,284.03,520.72,518.12,TARGET,103.68,521.61,70474.77
train,2025-10-30,BANKEX,ALPHA,CE,65400.0,25,257.4,193.05,353.92,192.08,STOP,103.65,295.11,-49385.2
train,2025-10-30,BANKEX,ALPHA,CE,65300.0,23,282.0,211.5,387.74,276.66,THESIS_BROKEN,104.29,383.37,-4169.67
train,2025-10-30,BANKEX,ALPHA,CE,65300.0,24,269.02,201.76,369.9,368.05,TARGET,103.92,523.02,70675.75
train,2025-10-30,BANKEX,GAMMA,PE,65700.0,35,189.16,141.87,260.09,180.0,THESIS_BROKEN,105.96,379.79,-10104.27
train,2025-10-23,SENSEX,ALPHA,CE,84900.0,44,222.24,166.68,305.59,304.06,TARGET,104.71,527.89,71363.34
train,2025-10-23,FINNIFTY,BETA,CE,27600.0,24,207.15,155.36,284.83,208.95,THESIS_BROKEN,113.17,408.82,1204.09
train,2025-10-24,BANKNIFTY,ALPHA,CE,57800.0,37,356.49,267.37,490.17,292.53,THESIS_BROKEN,112.73,335.38,-35944.8
train,2025-10-24,NIFTY,ALPHA,CE,25700.0,14,185.15,138.86,254.58,232.83,THESIS_BROKEN,111.16,493.09,49457.65
train,2025-10-24,NIFTY,ALPHA,CE,25700.0,15,176.4,132.3,242.54,171.69,THESIS_BROKEN,112.99,394.53,-5804.86
train,2025-10-27,NIFTY,ALPHA,PE,26100.0,27,95.57,71.68,131.41,130.75,TARGET,110.77,532.06,70598.63
train,2025-10-27,NIFTY,ALPHA,PE,26050.0,29,88.97,66.73,122.33,121.72,TARGET,110.76,532.01,70591.41
train,2025-10-27,BANKNIFTY,ALPHA,CE,57800.0,42,315.35,236.51,433.6,431.44,TARGET,113.08,545.58,72476.45
train,2025-10-27,NIFTY,ALPHA,PE,26100.0,26,98.82,74.12,135.88,135.2,TARGET,110.4,529.92,70299.87
train,2025-10-27,BANKNIFTY,ALPHA,CE,57800.0,40,325.86,244.4,448.06,445.82,TARGET,111.68,537.31,71326.22
train,2025-10-28,NIFTY,ALPHA,CE,25800.0,21,123.99,92.99,170.49,136.27,THESIS_BROKEN,111.57,435.75,18783.05
train,2025-10-28,NIFTY,GAMMA,PE,26000.0,26,102.52,76.89,140.97,140.26,TARGET,113.65,548.85,72930.84
train,2025-10-28,FINNIFTY,ALPHA,CE,27250.0,49,101.2,75.9,139.15,138.45,TARGET,112.94,544.75,72360.64
train,2025-10-28,NIFTY,ALPHA,CE,25750.0,23,113.21,84.91,155.67,84.48,STOP,111.57,303.48,-49970.07
train,2025-10-29,SENSEX,ALPHA,PE,85100.0,37,270.25,202.69,371.59,369.73,TARGET,106.53,539.24,72973.16
train,2025-10-29,SENSEX,ALPHA,PE,85100.0,38,260.22,195.16,357.8,220.39,THESIS_BROKEN,105.6,339.29,-30710.75
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,36,270.6,202.95,372.08,201.94,STOP,104.38,297.62,-49840.62
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,37,265.98,199.49,365.72,198.49,STOP,105.22,300.43,-50350.04
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,41,243.06,182.29,334.2,332.53,TARGET,106.25,537.5,72725.74
train,2025-10-30,NIFTY,GAMMA,PE,26050.0,16,166.06,124.54,228.33,160.94,THESIS_BROKEN,113.36,394.49,-6645.55
train,2025-10-30,SENSEX,ALPHA,CE,84300.0,37,266.46,199.85,366.39,364.56,TARGET,105.37,532.04,71950.71
train,2025-10-30,SENSEX,ALPHA,CE,84300.0,46,216.74,162.56,298.02,161.75,STOP,106.29,304.05,-51009.23
train,2025-11-11,BANKEX,BETA,CE,64900.0,7,932.62,699.47,1282.36,1054.5,DAYLIGHT,104.82,440.95,25048.4
train,2025-11-03,NIFTY,ALPHA,PE,25900.0,23,115.1,86.33,158.27,157.48,TARGET,113.03,545.28,72434.53
train,2025-11-12,BANKEX,ALPHA,CE,65200.0,7,883.21,662.41,1214.42,998.63,DAYLIGHT,100.51,418.85,23718.79
train,2025-11-04,NIFTY,ALPHA,CE,25500.0,25,105.16,78.87,144.59,78.48,STOP,112.43,306.18,-50451.77
train,2025-11-14,BANKEX,GAMMA,PE,65600.0,12,548.02,411.01,753.53,619.64,THESIS_BROKEN,105.42,444.01,25232.42
train,2025-11-07,NIFTY,BETA,CE,25350.0,17,156.38,117.28,215.02,177.51,THESIS_BROKEN,113.41,458.23,26371.66
train,2025-11-18,BANKEX,ALPHA,PE,66400.0,11,588.54,441.41,809.25,568.1,THESIS_BROKEN,104.14,376.93,-7229.16
train,2025-11-10,NIFTY,ALPHA,CE,25500.0,19,138.69,104.02,190.7,189.74,TARGET,112.62,542.85,72097.22
train,2025-11-11,NIFTY,ALPHA,PE,25650.0,27,98.56,73.92,135.52,101.19,THESIS_BROKEN,113.5,417.11,4798.18
train,2025-11-11,NIFTY,BETA,CE,25450.0,24,109.82,82.37,151.01,150.25,TARGET,112.65,542.99,72116.49
train,2025-11-12,SENSEX,ALPHA,PE,84700.0,34,287.76,215.82,395.67,393.69,TARGET,104.74,528.16,71400.62
train,2025-11-13,SENSEX,ALPHA,CE,84300.0,1,211.95,158.96,291.43,289.97,TARGET,14.27,28.04,1518.16
train,2025-11-13,NIFTY,ALPHA,PE,26100.0,17,151.05,113.29,207.7,202.78,THESIS_BROKEN,110.34,520.12,65324.02
train,2025-11-24,BANKEX,ALPHA,CE,66000.0,14,462.22,346.67,635.55,632.37,TARGET,104.09,524.18,70836.72
train,2025-11-24,BANKEX,ALPHA,PE,66600.0,14,454.3,340.73,624.66,339.02,STOP,102.72,291.96,-48811.7
train,2025-11-17,NIFTY,ALPHA,PE,26100.0,22,115.98,86.99,159.48,158.68,TARGET,109.8,526.41,69813.2
train,2025-11-17,NIFTY,ALPHA,PE,26100.0,23,111.23,83.42,152.94,117.46,THESIS_BROKEN,110.03,412.71,10220.13
train,2025-11-18,SENSEX,ALPHA,PE,85100.0,25,391.29,293.47,538.03,455.16,THESIS_BROKEN,104.73,452.51,31378.13
train,2025-11-18,SENSEX,ALPHA,PE,85100.0,26,373.3,279.97,513.28,433.77,THESIS_BROKEN,104.09,448.72,30893.8
train,2025-11-18,NIFTY,ALPHA,PE,26050.0,35,76.16,57.12,104.73,104.2,TARGET,113.66,548.89,72936.87
train,2025-11-19,BANKNIFTY,ALPHA,PE,59200.0,35,374.0,280.5,514.25,401.88,THESIS_BROKEN,112.04,428.78,14096.44
train,2025-11-20,SENSEX,ALPHA,PE,85600.0,44,225.54,169.16,310.12,168.31,STOP,105.91,302.75,-50772.64
train,2025-11-20,SENSEX,ALPHA,PE,85700.0,43,228.49,171.37,314.18,235.17,THESIS_BROKEN,105.09,404.77,5231.72
train,2025-11-20,SENSEX,BETA,CE,85500.0,63,156.77,117.58,215.56,116.99,STOP,105.52,301.42,-50530.87
train,2025-11-21,BANKNIFTY,ALPHA,CE,58800.0,34,383.94,287.96,527.92,401.18,THESIS_BROKEN,111.8,416.52,8264.08
train,2025-11-21,BANKNIFTY,ALPHA,PE,59200.0,41,325.12,243.84,447.03,326.81,THESIS_BROKEN,113.66,409.58,517.19
train,2025-11-24,BANKNIFTY,ALPHA,CE,58900.0,46,285.82,214.37,393.01,213.3,STOP,112.45,306.25,-50462.91
train,2025-11-25,BANKNIFTY,ALPHA,PE,59200.0,50,262.64,196.98,361.12,359.32,TARGET,112.32,541.13,71858.71
train,2025-11-25,FINNIFTY,GAMMA,PE,27600.0,48,103.05,77.29,141.69,104.38,THESIS_BROKEN,112.73,408.45,2027.62
train,2025-11-25,FINNIFTY,ALPHA,CE,27400.0,42,117.66,88.24,161.78,108.65,THESIS_BROKEN,112.64,374.15,-15610.15
train,2025-11-25,NIFTY,ALPHA,PE,26100.0,24,107.14,80.36,147.32,146.58,TARGET,110.47,530.3,70352.87
